Open,High,Low,Close,Volume
677.4600219726562,682.969970703125,660.7999877929688,681.469970703125,2391900
684.9199829101562,694.8800048828125,682.2000122070312,686.7999877929688,2588400
680.010009765625,699.6400146484375,680.0,697.0599975585938,2276500
700.0,703.02001953125,688.6300048828125,696.5,1843700
700.8200073242188,707.6300048828125,698.3699951171875,706.9099731445312,2298600
707.5499877929688,707.5499877929688,688.0,690.469970703125,2984400
705.0,715.6599731445312,695.3699951171875,704.3200073242188,4228500
705.5499877929688,706.6699829101562,696.3099975585938,701.030029296875,3998100
702.3900146484375,712.25,699.1599731445312,705.3699951171875,3224300
706.6300048828125,722.4400024414062,704.4500122070312,722.260009765625,3565700
721.0,725.1199951171875,716.2100219726562,721.5599975585938,2259800
724.72998046875,725.260009765625,701.719970703125,711.4299926757812,2833000
708.3599853515625,710.7100219726562,701.25,707.3499755859375,2395600
707.0,711.2100219726562,702.8200073242188,709.27001953125,1709900
713.6400146484375,717.760009765625,698.5900268554688,706.1300048828125,2813500
706.1300048828125,716.2100219726562,704.6900024414062,711.0900268554688,1758200
704.260009765625,708.8099975585938,700.0,706.7999877929688,2256400
713.3200073242188,721.010009765625,708.8200073242188,719.7000122070312,2229000
714.760009765625,715.8800048828125,696.4299926757812,701.9199829101562,3360500
703.8800048828125,725.0599975585938,703.5499877929688,721.760009765625,3187400
719.25,728.5900268554688,718.8699951171875,727.4299926757812,1981100
723.2899780273438,733.8499755859375,722.5,730.2899780273438,2767900
734.9000244140625,736.0,721.219970703125,722.7899780273438,2299500
725.0,726.6199951171875,711.3099975585938,713.0,2797100
712.510009765625,713.4000244140625,699.780029296875,705.97998046875,2932800
703.4299926757812,705.5900268554688,697.8200073242188,702.0,2494300
704.3499755859375,704.4099731445312,677.8800048828125,687.6500244140625,8926700
737.6400146484375,766.280029296875,736.22998046875,763.8900146484375,15974100
765.760009765625,773.0,756.5999755859375,772.0700073242188,6057100
765.27001953125,769.7000122070312,761.1199951171875,764.239990234375,2987300
762.8300170898438,763.7899780273438,744.260009765625,749.2899780273438,3749000
751.969970703125,755.8200073242188,746.25,754.5499877929688,2643000
756.1699829101562,768.5,753.530029296875,754.6799926757812,2819500
758.6799926757812,758.6799926757812,747.8800048828125,749.1199951171875,2862400
751.1300048828125,763.8800048828125,748.010009765625,759.4400024414062,3660400
758.0800170898438,759.7899780273438,752.280029296875,753.739990234375,1722000
753.9299926757812,760.7899780273438,752.22998046875,756.030029296875,3057700
753.47998046875,763.7999877929688,747.77001953125,756.0999755859375,2996800
753.1400146484375,762.47998046875,749.6900024414062,755.510009765625,1902200
757.3499755859375,767.530029296875,756.27001953125,763.9099731445312,2200600
